id,Category,len,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,id_as_filename
28309,Kurtis,9,blue,a-line,knee length,daily,,solid,solid,three-quarter sleeves,regular,,028309.png
28310,Kurtis,9,navy blue,a-line,calf length,,default,default,default,three-quarter sleeves,regular,,028310.png
28311,Kurtis,9,,a-line,knee length,party,,solid,solid,sleeveless,,,028311.png
28312,Kurtis,9,maroon,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,,028312.png
28313,Kurtis,9,maroon,a-line,,party,net,solid,solid,three-quarter sleeves,regular,,028313.png
28314,Kurtis,9,green,a-line,knee length,daily,,solid,solid,sleeveless,sleeveless,,028314.png
28315,Kurtis,9,pink,a-line,calf length,daily,,default,default,three-quarter sleeves,regular,,028315.png
28316,Kurtis,9,navy blue,a-line,knee length,,,solid,solid,three-quarter sleeves,regular,,028316.png
28317,Kurtis,9,white,,calf length,daily,,default,default,three-quarter sleeves,regular,,028317.png
28318,Kurtis,9,red,a-line,knee length,party,,solid,solid,sleeveless,sleeveless,,028318.png
28319,Kurtis,9,red,a-line,knee length,,,solid,solid,sleeveless,sleeveless,,028319.png
28320,Kurtis,9,orange,a-line,calf length,,default,default,default,three-quarter sleeves,regular,,028320.png
28321,Kurtis,9,blue,a-line,calf length,daily,,solid,solid,three-quarter sleeves,regular,,028321.png
28322,Kurtis,9,black,a-line,,party,net,solid,solid,three-quarter sleeves,regular,,028322.png
28323,Kurtis,9,blue,a-line,,party,net,solid,solid,three-quarter sleeves,regular,,028323.png
28324,Kurtis,9,blue,a-line,knee length,party,,default,default,three-quarter sleeves,regular,,028324.png
28325,Kurtis,9,black,a-line,,daily,net,solid,solid,three-quarter sleeves,regular,,028325.png
28326,Kurtis,9,maroon,a-line,calf length,daily,,solid,solid,three-quarter sleeves,regular,,028326.png
28327,Kurtis,9,pink,a-line,calf length,party,,default,default,short sleeves,regular,,028327.png
28328,Kurtis,9,blue,,calf length,daily,,default,default,,regular,,028328.png
28329,Kurtis,9,black,a-line,,party,net,solid,solid,three-quarter sleeves,regular,,028329.png
28330,Kurtis,9,black,a-line,knee length,daily,,solid,solid,short sleeves,regular,,028330.png
28331,Kurtis,9,multicolor,a-line,calf length,daily,,default,default,three-quarter sleeves,regular,,028331.png
28332,Kurtis,9,red,a-line,knee length,daily,,default,default,three-quarter sleeves,regular,,028332.png
28333,Kurtis,9,grey,a-line,calf length,daily,,solid,solid,short sleeves,regular,,028333.png
28334,Kurtis,9,purple,a-line,calf length,daily,,default,default,three-quarter sleeves,regular,,028334.png
28335,Kurtis,9,blue,a-line,,daily,net,solid,solid,three-quarter sleeves,regular,,028335.png
28336,Kurtis,9,blue,a-line,,party,net,solid,solid,three-quarter sleeves,regular,,028336.png
28337,Kurtis,9,grey,a-line,,party,net,solid,solid,three-quarter sleeves,regular,,028337.png
28338,Kurtis,9,pink,a-line,knee length,daily,,default,default,three-quarter sleeves,regular,,028338.png
28339,Kurtis,9,blue,a-line,,party,net,solid,solid,three-quarter sleeves,regular,,028339.png
28340,Kurtis,9,multicolor,a-line,calf length,daily,,default,default,short sleeves,regular,,028340.png
28341,Kurtis,9,multicolor,a-line,calf length,,default,default,default,three-quarter sleeves,,,028341.png
28342,Kurtis,9,maroon,a-line,,party,default,solid,solid,three-quarter sleeves,regular,,028342.png
28343,Kurtis,9,pink,a-line,calf length,daily,,default,default,short sleeves,regular,,028343.png
28344,Kurtis,9,blue,a-line,,party,net,solid,solid,three-quarter sleeves,regular,,028344.png
28345,Kurtis,9,yellow,a-line,,party,net,solid,solid,three-quarter sleeves,regular,,028345.png
28346,Kurtis,9,red,a-line,knee length,daily,,solid,solid,three-quarter sleeves,regular,,028346.png
28347,Kurtis,9,white,,,party,,default,default,,regular,,028347.png
28348,Kurtis,9,purple,a-line,knee length,daily,,solid,solid,three-quarter sleeves,regular,,028348.png
28349,Kurtis,9,black,a-line,calf length,daily,,solid,solid,sleeveless,sleeveless,,028349.png
28350,Kurtis,9,black,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,,028350.png
28351,Kurtis,9,grey,a-line,calf length,,,default,default,short sleeves,,,028351.png
28352,Kurtis,9,,a-line,knee length,party,net,,solid,three-quarter sleeves,regular,,028352.png
28353,Kurtis,9,black,a-line,calf length,party,net,solid,solid,three-quarter sleeves,regular,,028353.png
28354,Kurtis,9,blue,a-line,knee length,daily,,solid,,three-quarter sleeves,regular,,028354.png
28355,Kurtis,9,white,a-line,calf length,,,default,default,short sleeves,,,028355.png
28356,Kurtis,9,,a-line,calf length,,,default,default,short sleeves,,,028356.png
28357,Kurtis,9,maroon,,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,028357.png
28358,Kurtis,9,black,a-line,calf length,daily,,solid,solid,short sleeves,regular,,028358.png
28359,Kurtis,9,navy blue,a-line,knee length,daily,default,,solid,sleeveless,sleeveless,,028359.png
28360,Kurtis,9,pink,straight,,daily,,default,default,three-quarter sleeves,regular,,028360.png
28361,Kurtis,9,pink,a-line,,daily,default,default,default,three-quarter sleeves,regular,,028361.png
28362,Kurtis,9,red,straight,,daily,net,default,default,short sleeves,regular,,028362.png
28363,Kurtis,9,purple,,,daily,default,default,default,three-quarter sleeves,regular,,028363.png
28364,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,028364.png
28365,Kurtis,9,purple,a-line,,daily,,default,default,three-quarter sleeves,regular,,028365.png
28366,Kurtis,9,,,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,028366.png
28367,Kurtis,9,orange,,,party,default,default,default,,,,028367.png
28368,Kurtis,9,red,a-line,knee length,daily,,solid,solid,three-quarter sleeves,regular,,028368.png
28369,Kurtis,9,red,a-line,,daily,,default,default,three-quarter sleeves,regular,,028369.png
28370,Kurtis,9,yellow,a-line,,daily,,default,default,three-quarter sleeves,regular,,028370.png
28371,Kurtis,9,maroon,straight,calf length,daily,net,solid,solid,three-quarter sleeves,regular,,028371.png
28372,Kurtis,9,blue,a-line,knee length,daily,,solid,,short sleeves,regular,,028372.png
28373,Kurtis,9,red,a-line,knee length,daily,default,solid,solid,three-quarter sleeves,regular,,028373.png
28374,Kurtis,9,green,,,daily,net,solid,solid,three-quarter sleeves,regular,,028374.png
28375,Kurtis,9,black,a-line,knee length,daily,,,solid,three-quarter sleeves,regular,,028375.png
28376,Kurtis,9,red,,calf length,daily,net,,solid,three-quarter sleeves,regular,,028376.png
28377,Kurtis,9,pink,a-line,,daily,,default,default,short sleeves,regular,,028377.png
28378,Kurtis,9,,a-line,knee length,daily,net,,solid,three-quarter sleeves,regular,,028378.png
28379,Kurtis,9,navy blue,,knee length,daily,,solid,solid,three-quarter sleeves,regular,,028379.png
28380,Kurtis,9,yellow,,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,028380.png
28381,Kurtis,9,pink,straight,knee length,daily,,solid,solid,sleeveless,sleeveless,,028381.png
28382,Kurtis,9,yellow,a-line,,daily,,default,default,short sleeves,regular,,028382.png
28383,Kurtis,9,black,,calf length,daily,net,solid,solid,three-quarter sleeves,regular,,028383.png
28384,Kurtis,9,green,,knee length,daily,default,solid,solid,sleeveless,sleeveless,,028384.png
28385,Kurtis,9,multicolor,a-line,,,,default,,three-quarter sleeves,regular,,028385.png
28386,Kurtis,9,yellow,a-line,,daily,,default,default,short sleeves,regular,,028386.png
28387,Kurtis,9,yellow,a-line,,daily,,default,default,three-quarter sleeves,regular,,028387.png
28388,Kurtis,9,black,a-line,calf length,party,net,solid,,three-quarter sleeves,regular,,028388.png
28389,Kurtis,9,multicolor,,calf length,daily,default,default,default,three-quarter sleeves,regular,,028389.png
28390,Kurtis,9,grey,a-line,knee length,daily,net,,,three-quarter sleeves,regular,,028390.png
28391,Kurtis,9,purple,a-line,,daily,,default,default,three-quarter sleeves,regular,,028391.png
28392,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,028392.png
28393,Kurtis,9,blue,,,daily,net,solid,solid,three-quarter sleeves,regular,,028393.png
28394,Kurtis,9,yellow,straight,knee length,,,default,default,three-quarter sleeves,regular,,028394.png
28395,Kurtis,9,yellow,a-line,,daily,,default,default,short sleeves,regular,,028395.png
28396,Kurtis,9,white,,,party,default,default,default,,,,028396.png
28397,Kurtis,9,black,a-line,,daily,net,solid,,three-quarter sleeves,regular,,028397.png
28398,Kurtis,9,blue,a-line,knee length,,,default,default,three-quarter sleeves,regular,,028398.png
28399,Kurtis,9,pink,a-line,,daily,,default,default,three-quarter sleeves,regular,,028399.png
28400,Kurtis,9,red,a-line,,daily,,solid,solid,sleeveless,sleeveless,,028400.png
28401,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,028401.png
28402,Kurtis,9,red,a-line,knee length,daily,,solid,solid,three-quarter sleeves,regular,,028402.png
28403,Kurtis,9,,,,party,default,solid,solid,,,,028403.png
28404,Kurtis,9,black,a-line,calf length,,,default,default,three-quarter sleeves,regular,,028404.png
28405,Kurtis,9,red,a-line,knee length,daily,,solid,solid,short sleeves,regular,,028405.png
28406,Kurtis,9,pink,a-line,,daily,,default,default,three-quarter sleeves,regular,,028406.png
28407,Kurtis,9,navy blue,a-line,knee length,daily,net,,solid,three-quarter sleeves,regular,,028407.png
28408,Kurtis,9,black,a-line,calf length,daily,net,,solid,three-quarter sleeves,regular,,028408.png
28409,Kurtis,9,navy blue,a-line,calf length,,,default,default,three-quarter sleeves,regular,,028409.png
28410,Kurtis,9,black,a-line,knee length,daily,,solid,solid,three-quarter sleeves,regular,,028410.png
28411,Kurtis,9,black,,calf length,daily,net,solid,solid,three-quarter sleeves,regular,,028411.png
28412,Kurtis,9,green,a-line,knee length,daily,net,solid,,three-quarter sleeves,regular,,028412.png
28413,Kurtis,9,red,,,daily,net,solid,default,three-quarter sleeves,regular,,028413.png
28414,Kurtis,9,maroon,a-line,knee length,daily,net,solid,,three-quarter sleeves,regular,,028414.png
28415,Kurtis,9,,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,028415.png
28416,Kurtis,9,yellow,a-line,calf length,daily,,solid,solid,three-quarter sleeves,regular,,028416.png
28417,Kurtis,9,grey,straight,knee length,,,default,default,three-quarter sleeves,regular,,028417.png
28418,Kurtis,9,red,a-line,knee length,,net,,,three-quarter sleeves,regular,,028418.png
28419,Kurtis,9,pink,a-line,,daily,,default,default,short sleeves,regular,,028419.png
28420,Kurtis,9,red,a-line,knee length,daily,,solid,solid,three-quarter sleeves,regular,,028420.png
28421,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,028421.png
28422,Kurtis,9,black,a-line,calf length,daily,net,,,three-quarter sleeves,regular,,028422.png
28423,Kurtis,9,maroon,a-line,knee length,daily,net,solid,,three-quarter sleeves,regular,,028423.png
28424,Kurtis,9,black,a-line,calf length,daily,net,solid,,short sleeves,regular,,028424.png
28425,Kurtis,9,,a-line,knee length,,,default,default,three-quarter sleeves,regular,,028425.png
28426,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,sleeveless,sleeveless,,028426.png
28427,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,028427.png
28428,Kurtis,9,black,,calf length,daily,net,default,default,three-quarter sleeves,regular,,028428.png
28429,Kurtis,9,black,a-line,,daily,net,solid,solid,sleeveless,sleeveless,,028429.png
28430,Kurtis,9,black,a-line,calf length,daily,net,,solid,short sleeves,regular,,028430.png
28431,Kurtis,9,green,,knee length,daily,,default,default,three-quarter sleeves,regular,,028431.png
28432,Kurtis,9,black,,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,028432.png
28433,Kurtis,9,maroon,,calf length,daily,,default,default,three-quarter sleeves,regular,,028433.png
28434,Kurtis,9,red,a-line,knee length,party,net,,solid,three-quarter sleeves,regular,,028434.png
28435,Kurtis,9,maroon,a-line,,daily,default,solid,,three-quarter sleeves,regular,,028435.png
28436,Kurtis,9,blue,a-line,,daily,,default,default,three-quarter sleeves,regular,,028436.png
28437,Kurtis,9,navy blue,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,028437.png
28438,Kurtis,9,pink,,,daily,,default,default,short sleeves,regular,,028438.png
28439,Kurtis,9,black,,calf length,daily,net,solid,solid,three-quarter sleeves,regular,,028439.png
28440,Kurtis,9,red,a-line,,party,net,solid,,three-quarter sleeves,regular,,028440.png
28441,Kurtis,9,black,a-line,knee length,daily,default,solid,solid,three-quarter sleeves,regular,,028441.png
28442,Kurtis,9,pink,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,,028442.png
28443,Kurtis,9,yellow,a-line,calf length,daily,net,solid,,three-quarter sleeves,regular,,028443.png
28444,Kurtis,9,navy blue,,calf length,daily,net,solid,solid,three-quarter sleeves,regular,,028444.png
28445,Kurtis,9,black,,calf length,daily,,solid,solid,three-quarter sleeves,regular,,028445.png
28446,Kurtis,9,maroon,,knee length,daily,net,,,three-quarter sleeves,regular,,028446.png
28447,Kurtis,9,yellow,a-line,calf length,party,,default,,three-quarter sleeves,regular,,028447.png
28448,Kurtis,9,maroon,a-line,knee length,,net,,solid,three-quarter sleeves,regular,,028448.png
28449,Kurtis,9,multicolor,a-line,,daily,net,,solid,three-quarter sleeves,regular,,028449.png
28450,Kurtis,9,green,,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,028450.png
28451,Kurtis,9,yellow,,knee length,daily,default,,solid,three-quarter sleeves,regular,,028451.png
28452,Kurtis,9,maroon,,,daily,net,solid,,short sleeves,regular,,028452.png
28453,Kurtis,9,maroon,,,daily,net,solid,solid,three-quarter sleeves,regular,,028453.png
28454,Kurtis,9,yellow,a-line,calf length,daily,net,,solid,three-quarter sleeves,regular,,028454.png
28455,Kurtis,9,red,a-line,,daily,default,solid,solid,sleeveless,sleeveless,,028455.png
28456,Kurtis,9,yellow,,calf length,party,,solid,default,,,,028456.png
28457,Kurtis,9,yellow,a-line,,daily,default,default,default,three-quarter sleeves,regular,,028457.png
28458,Kurtis,9,purple,a-line,knee length,daily,,default,,short sleeves,,,028458.png
28459,Kurtis,9,red,a-line,,daily,,solid,solid,three-quarter sleeves,regular,,028459.png
28460,Kurtis,9,maroon,a-line,knee length,,default,,,three-quarter sleeves,regular,,028460.png
28461,Kurtis,9,maroon,straight,,daily,net,,default,three-quarter sleeves,regular,,028461.png
28462,Kurtis,9,red,,,daily,net,solid,solid,three-quarter sleeves,regular,,028462.png
28463,Kurtis,9,red,,calf length,daily,,,default,three-quarter sleeves,regular,,028463.png
28464,Kurtis,9,red,a-line,knee length,daily,net,solid,,three-quarter sleeves,regular,,028464.png
28465,Kurtis,9,blue,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,028465.png
28466,Kurtis,9,green,,,daily,,,default,three-quarter sleeves,regular,,028466.png
28467,Kurtis,9,red,,calf length,daily,,default,default,three-quarter sleeves,regular,,028467.png
28468,Kurtis,9,blue,,calf length,daily,net,solid,solid,three-quarter sleeves,regular,,028468.png
28469,Kurtis,9,green,,calf length,daily,net,solid,solid,three-quarter sleeves,regular,,028469.png
28470,Kurtis,9,black,a-line,,daily,,solid,solid,three-quarter sleeves,regular,,028470.png
28471,Kurtis,9,red,a-line,knee length,daily,net,solid,,three-quarter sleeves,regular,,028471.png
28472,Kurtis,9,navy blue,straight,knee length,daily,,solid,solid,three-quarter sleeves,regular,,028472.png
28473,Kurtis,9,maroon,a-line,knee length,daily,net,,,three-quarter sleeves,regular,,028473.png
28474,Kurtis,9,multicolor,,calf length,party,default,default,default,three-quarter sleeves,regular,,028474.png
28475,Kurtis,9,black,a-line,,daily,net,solid,solid,three-quarter sleeves,regular,,028475.png
28476,Kurtis,9,red,a-line,calf length,daily,,solid,solid,three-quarter sleeves,regular,,028476.png
28477,Kurtis,9,red,a-line,calf length,daily,default,solid,,three-quarter sleeves,regular,,028477.png
28478,Kurtis,9,purple,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,028478.png
28479,Kurtis,9,grey,a-line,knee length,daily,net,solid,,three-quarter sleeves,regular,,028479.png
28480,Kurtis,9,maroon,a-line,calf length,daily,,solid,solid,three-quarter sleeves,regular,,028480.png
28481,Kurtis,9,white,,,,default,default,default,,,,028481.png
28482,Kurtis,9,maroon,,knee length,daily,net,solid,solid,short sleeves,regular,,028482.png
28483,Kurtis,9,black,a-line,knee length,daily,net,,solid,three-quarter sleeves,regular,,028483.png
28484,Kurtis,9,maroon,a-line,,daily,net,solid,solid,three-quarter sleeves,regular,,028484.png
28485,Kurtis,9,red,straight,knee length,daily,net,solid,,three-quarter sleeves,regular,,028485.png
28486,Kurtis,9,black,a-line,calf length,daily,,,solid,three-quarter sleeves,regular,,028486.png
28487,Kurtis,9,red,,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,028487.png
28488,Kurtis,9,yellow,a-line,calf length,daily,,,solid,three-quarter sleeves,regular,,028488.png
28489,Kurtis,9,yellow,,,daily,,default,default,short sleeves,regular,,028489.png
28490,Kurtis,9,red,a-line,knee length,daily,,solid,solid,three-quarter sleeves,regular,,028490.png
28491,Kurtis,9,yellow,,,party,default,default,default,three-quarter sleeves,regular,,028491.png
28492,Kurtis,9,grey,,,daily,,default,default,three-quarter sleeves,regular,,028492.png
28493,Kurtis,9,blue,a-line,,daily,,default,default,three-quarter sleeves,regular,,028493.png
28494,Kurtis,9,navy blue,,knee length,daily,net,solid,,three-quarter sleeves,regular,,028494.png
28495,Kurtis,9,green,a-line,,,default,default,default,three-quarter sleeves,,,028495.png
28496,Kurtis,9,maroon,,calf length,daily,net,,,three-quarter sleeves,regular,,028496.png
28497,Kurtis,9,red,a-line,knee length,daily,net,solid,,sleeveless,sleeveless,,028497.png
28498,Kurtis,9,black,,calf length,daily,net,solid,solid,three-quarter sleeves,regular,,028498.png
28499,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,028499.png
28500,Kurtis,9,black,a-line,,daily,net,solid,solid,three-quarter sleeves,regular,,028500.png
28501,Kurtis,9,red,a-line,knee length,daily,net,solid,,three-quarter sleeves,regular,,028501.png
28502,Kurtis,9,yellow,,calf length,daily,net,solid,solid,three-quarter sleeves,regular,,028502.png
28503,Kurtis,9,yellow,a-line,knee length,daily,,solid,solid,three-quarter sleeves,regular,,028503.png
28504,Kurtis,9,navy blue,,knee length,daily,default,solid,,three-quarter sleeves,regular,,028504.png
28505,Kurtis,9,maroon,a-line,knee length,,,solid,solid,three-quarter sleeves,,,028505.png
28506,Kurtis,9,maroon,straight,calf length,daily,net,,,three-quarter sleeves,regular,,028506.png
28507,Kurtis,9,,a-line,calf length,daily,net,solid,,three-quarter sleeves,regular,,028507.png
28508,Kurtis,9,navy blue,,calf length,daily,default,solid,solid,sleeveless,sleeveless,,028508.png
28509,Kurtis,9,red,a-line,calf length,daily,,solid,solid,short sleeves,regular,,028509.png
28510,Kurtis,9,red,a-line,calf length,daily,,solid,solid,three-quarter sleeves,regular,,028510.png
28511,Kurtis,9,blue,a-line,knee length,daily,net,solid,,three-quarter sleeves,regular,,028511.png
28512,Kurtis,9,red,a-line,knee length,daily,,solid,,short sleeves,sleeveless,,028512.png
28513,Kurtis,9,black,a-line,knee length,daily,,solid,solid,short sleeves,sleeveless,,028513.png
28514,Kurtis,9,black,,calf length,daily,net,,default,three-quarter sleeves,regular,,028514.png
28515,Kurtis,9,black,a-line,knee length,daily,,solid,solid,three-quarter sleeves,regular,,028515.png
28516,Kurtis,9,navy blue,,,daily,net,,solid,short sleeves,regular,,028516.png
28517,Kurtis,9,red,,calf length,daily,net,,solid,three-quarter sleeves,regular,,028517.png
28518,Kurtis,9,purple,a-line,calf length,daily,net,solid,,three-quarter sleeves,regular,,028518.png
28519,Kurtis,9,red,a-line,,daily,net,solid,,three-quarter sleeves,regular,,028519.png
28520,Kurtis,9,green,,,daily,default,default,default,three-quarter sleeves,,,028520.png
28521,Kurtis,9,green,,,party,,,default,three-quarter sleeves,regular,,028521.png
28522,Kurtis,9,maroon,,knee length,,net,solid,solid,three-quarter sleeves,regular,,028522.png
28523,Kurtis,9,multicolor,a-line,,,,default,,three-quarter sleeves,regular,,028523.png
28524,Kurtis,9,,a-line,,,,default,,three-quarter sleeves,regular,,028524.png
28525,Kurtis,9,blue,a-line,,daily,,solid,solid,three-quarter sleeves,regular,,028525.png
28526,Kurtis,9,navy blue,a-line,knee length,daily,,,solid,three-quarter sleeves,regular,,028526.png
28527,Kurtis,9,black,a-line,knee length,party,,,solid,three-quarter sleeves,regular,,028527.png
28528,Kurtis,9,multicolor,a-line,,,,default,,three-quarter sleeves,regular,,028528.png
28529,Kurtis,9,black,a-line,,daily,net,solid,,three-quarter sleeves,regular,,028529.png
28530,Kurtis,9,,a-line,,,,default,,three-quarter sleeves,regular,,028530.png
28531,Kurtis,9,red,a-line,,daily,net,solid,solid,short sleeves,regular,,028531.png
28532,Kurtis,9,black,,knee length,daily,,solid,solid,short sleeves,regular,,028532.png
28533,Kurtis,9,yellow,,,,default,default,default,three-quarter sleeves,,,028533.png
28534,Kurtis,9,red,a-line,knee length,daily,net,,solid,short sleeves,regular,,028534.png
28535,Kurtis,9,green,,,,default,default,default,three-quarter sleeves,,,028535.png
28536,Kurtis,9,pink,a-line,calf length,party,,,default,three-quarter sleeves,regular,,028536.png
28537,Kurtis,9,yellow,,,daily,net,solid,solid,three-quarter sleeves,regular,,028537.png
28538,Kurtis,9,multicolor,a-line,,,,default,,three-quarter sleeves,regular,,028538.png
28539,Kurtis,9,red,a-line,,,,default,,three-quarter sleeves,regular,,028539.png
28540,Kurtis,9,black,,,party,default,default,default,three-quarter sleeves,regular,,028540.png
28541,Kurtis,9,navy blue,a-line,,daily,,,solid,short sleeves,regular,,028541.png
28542,Kurtis,9,grey,,,,default,default,default,three-quarter sleeves,,,028542.png
28543,Kurtis,9,red,a-line,,daily,net,solid,solid,three-quarter sleeves,regular,,028543.png
28544,Kurtis,9,black,a-line,,daily,net,,solid,three-quarter sleeves,regular,,028544.png
28545,Kurtis,9,blue,a-line,,,,default,,three-quarter sleeves,regular,,028545.png
28546,Kurtis,9,red,a-line,,,,default,,three-quarter sleeves,regular,,028546.png
28547,Kurtis,9,purple,a-line,,,,default,,three-quarter sleeves,regular,,028547.png
28548,Kurtis,9,blue,,,,default,default,default,three-quarter sleeves,,,028548.png
28549,Kurtis,9,blue,a-line,calf length,daily,default,default,,three-quarter sleeves,regular,,028549.png
28550,Kurtis,9,pink,,calf length,daily,,default,default,three-quarter sleeves,regular,,028550.png
28551,Kurtis,9,,a-line,,,,default,,three-quarter sleeves,regular,,028551.png
28552,Kurtis,9,blue,a-line,knee length,daily,net,solid,solid,short sleeves,sleeveless,,028552.png
28553,Kurtis,9,red,,,,default,default,default,three-quarter sleeves,,,028553.png
28554,Kurtis,9,blue,a-line,knee length,daily,,,default,three-quarter sleeves,regular,,028554.png
28555,Kurtis,9,green,,,daily,default,default,default,three-quarter sleeves,,,028555.png
28556,Kurtis,9,blue,,,daily,default,default,default,three-quarter sleeves,,,028556.png
28557,Kurtis,9,navy blue,,,daily,net,solid,solid,short sleeves,regular,,028557.png
28558,Kurtis,9,red,a-line,knee length,daily,net,solid,,short sleeves,regular,,028558.png
28559,Kurtis,9,blue,,knee length,daily,net,solid,,three-quarter sleeves,regular,,028559.png
28560,Kurtis,9,black,,knee length,daily,net,solid,,short sleeves,regular,,028560.png
28561,Kurtis,9,maroon,,calf length,party,net,solid,,three-quarter sleeves,regular,,028561.png
28562,Kurtis,9,red,a-line,,daily,net,solid,solid,three-quarter sleeves,regular,,028562.png
28563,Kurtis,9,,a-line,knee length,daily,,,solid,three-quarter sleeves,regular,,028563.png
28564,Kurtis,9,black,a-line,,daily,net,solid,,three-quarter sleeves,regular,,028564.png
28565,Kurtis,9,red,a-line,,,net,solid,,three-quarter sleeves,regular,,028565.png
28566,Kurtis,9,black,a-line,,daily,net,,,three-quarter sleeves,regular,,028566.png
28567,Kurtis,9,yellow,a-line,knee length,daily,net,,solid,three-quarter sleeves,regular,,028567.png
28568,Kurtis,9,black,a-line,,daily,net,,solid,three-quarter sleeves,regular,,028568.png
28569,Kurtis,9,red,a-line,knee length,daily,,,solid,three-quarter sleeves,regular,,028569.png
28570,Kurtis,9,green,,,daily,net,solid,solid,three-quarter sleeves,regular,,028570.png
28571,Kurtis,9,black,straight,knee length,daily,net,solid,,three-quarter sleeves,regular,,028571.png
28572,Kurtis,9,red,,knee length,daily,,solid,solid,three-quarter sleeves,regular,,028572.png
28573,Kurtis,9,black,a-line,knee length,daily,net,,,three-quarter sleeves,regular,,028573.png
28574,Kurtis,9,maroon,straight,calf length,daily,net,,default,three-quarter sleeves,regular,,028574.png
28575,Kurtis,9,blue,,,daily,net,solid,solid,three-quarter sleeves,regular,,028575.png
28576,Kurtis,9,maroon,a-line,,daily,net,,solid,three-quarter sleeves,regular,,028576.png
28577,Kurtis,9,black,a-line,knee length,daily,default,,solid,three-quarter sleeves,regular,,028577.png
28578,Kurtis,9,green,a-line,,party,net,,,three-quarter sleeves,regular,,028578.png
28579,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,short sleeves,regular,,028579.png
28580,Kurtis,9,black,a-line,,daily,,solid,,three-quarter sleeves,regular,,028580.png
28581,Kurtis,9,pink,a-line,calf length,daily,,default,,three-quarter sleeves,regular,,028581.png
28582,Kurtis,9,blue,a-line,calf length,daily,,,solid,three-quarter sleeves,regular,,028582.png
28583,Kurtis,9,maroon,,knee length,daily,,solid,,three-quarter sleeves,regular,,028583.png
28584,Kurtis,9,black,straight,,daily,net,,default,three-quarter sleeves,regular,,028584.png
28585,Kurtis,9,navy blue,,,daily,net,solid,,sleeveless,sleeveless,,028585.png
28586,Kurtis,9,black,a-line,knee length,daily,,solid,,three-quarter sleeves,regular,,028586.png
28587,Kurtis,9,,a-line,,daily,net,solid,solid,three-quarter sleeves,regular,,028587.png
28588,Kurtis,9,multicolor,a-line,calf length,daily,,default,default,three-quarter sleeves,regular,,028588.png
28589,Kurtis,9,purple,,knee length,daily,net,solid,solid,three-quarter sleeves,,,028589.png
28590,Kurtis,9,orange,a-line,,daily,net,solid,solid,three-quarter sleeves,regular,,028590.png
28591,Kurtis,9,red,a-line,,,,solid,solid,three-quarter sleeves,,,028591.png
28592,Kurtis,9,maroon,,knee length,daily,,solid,solid,three-quarter sleeves,regular,,028592.png
28593,Kurtis,9,blue,,calf length,daily,,default,,three-quarter sleeves,regular,,028593.png
28594,Kurtis,9,red,a-line,,daily,net,solid,solid,short sleeves,regular,,028594.png
28595,Kurtis,9,,,knee length,daily,,,solid,three-quarter sleeves,regular,,028595.png
28596,Kurtis,9,red,a-line,knee length,daily,,,,three-quarter sleeves,regular,,028596.png
28597,Kurtis,9,red,a-line,,daily,,solid,solid,three-quarter sleeves,regular,,028597.png
28598,Kurtis,9,maroon,straight,,daily,,solid,solid,three-quarter sleeves,regular,,028598.png
28599,Kurtis,9,red,,knee length,daily,net,solid,,three-quarter sleeves,regular,,028599.png
28600,Kurtis,9,purple,,calf length,daily,,solid,,three-quarter sleeves,regular,,028600.png
28601,Kurtis,9,black,a-line,calf length,daily,,default,default,three-quarter sleeves,regular,,028601.png
28602,Kurtis,9,navy blue,a-line,knee length,daily,,solid,solid,three-quarter sleeves,regular,,028602.png
28603,Kurtis,9,multicolor,,,daily,,default,default,three-quarter sleeves,regular,,028603.png
28604,Kurtis,9,black,a-line,,daily,,solid,solid,sleeveless,sleeveless,,028604.png
28605,Kurtis,9,green,,,daily,net,solid,,three-quarter sleeves,regular,,028605.png
28606,Kurtis,9,black,a-line,,daily,net,solid,solid,three-quarter sleeves,regular,,028606.png
