id,Category,color,pattern,print_or_pattern_type
37102,Women Tshirts,black,printed,graphic
36638,Women Tshirts,black,printed,graphic
37090,Women Tshirts,black,printed,graphic
36628,Women Tshirts,black,printed,graphic
37028,Women Tshirts,black,printed,graphic
41104,Women Tshirts,maroon,printed,funky print
41191,Women Tshirts,maroon,printed,funky print
42549,Women Tshirts,maroon,printed,funky print
39019,Women Tshirts,maroon,printed,funky print
38526,Women Tshirts,maroon,printed,funky print
42232,Women Tshirts,maroon,printed,funky print
39515,Women Tshirts,maroon,printed,funky print
38129,Women Tshirts,maroon,printed,funky print
41115,Women Tshirts,yellow,printed,quirky
40833,Women Tshirts,yellow,printed,quirky
39611,Women Tshirts,yellow,printed,quirky
41083,Women Tshirts,yellow,printed,quirky
41346,Women Tshirts,yellow,printed,quirky
41362,Women Tshirts,yellow,printed,quirky
41677,Women Tshirts,yellow,printed,quirky
42044,Women Tshirts,yellow,printed,quirky
48612,Women Tshirts,maroon,printed,typography
44258,Women Tshirts,maroon,printed,typography
45330,Women Tshirts,maroon,printed,typography
45446,Women Tshirts,maroon,printed,typography
48253,Women Tshirts,maroon,printed,typography
45609,Women Tshirts,maroon,printed,typography
47907,Women Tshirts,maroon,printed,typography
41803,Women Tshirts,multicolor,printed,funky print
41992,Women Tshirts,multicolor,printed,funky print
38720,Women Tshirts,multicolor,printed,funky print
43118,Women Tshirts,multicolor,printed,funky print
43120,Women Tshirts,multicolor,printed,funky print
41109,Women Tshirts,multicolor,printed,funky print
39621,Women Tshirts,multicolor,printed,funky print
46659,Women Tshirts,white,printed,graphic
47740,Women Tshirts,white,printed,graphic
43513,Women Tshirts,white,printed,graphic
48784,Women Tshirts,white,printed,graphic
48744,Women Tshirts,white,printed,graphic
46912,Women Tshirts,white,printed,graphic
44900,Women Tshirts,white,printed,graphic
48625,Women Tshirts,maroon,printed,typography
47001,Women Tshirts,maroon,printed,typography
40732,Women Tshirts,maroon,printed,typography
47533,Women Tshirts,maroon,printed,typography
46415,Women Tshirts,maroon,printed,typography
47590,Women Tshirts,maroon,printed,typography
47499,Women Tshirts,maroon,printed,typography
42351,Women Tshirts,yellow,printed,quirky
38635,Women Tshirts,yellow,printed,quirky
40395,Women Tshirts,yellow,printed,quirky
38756,Women Tshirts,yellow,printed,quirky
39380,Women Tshirts,yellow,printed,quirky
41382,Women Tshirts,yellow,printed,quirky
40140,Women Tshirts,yellow,printed,quirky
37401,Women Tshirts,yellow,default,default
34807,Women Tshirts,yellow,default,default
37248,Women Tshirts,yellow,default,default
37622,Women Tshirts,yellow,default,default
37637,Women Tshirts,yellow,default,default
37715,Women Tshirts,yellow,default,default
37619,Women Tshirts,yellow,default,default
39423,Women Tshirts,pink,printed,quirky
42330,Women Tshirts,pink,printed,quirky
39042,Women Tshirts,pink,printed,quirky
38248,Women Tshirts,pink,printed,quirky
42177,Women Tshirts,pink,printed,quirky
39939,Women Tshirts,pink,printed,quirky
38768,Women Tshirts,pink,printed,quirky
40440,Women Tshirts,yellow,printed,graphic
39950,Women Tshirts,yellow,printed,graphic
41674,Women Tshirts,yellow,printed,graphic
41581,Women Tshirts,yellow,printed,graphic
38965,Women Tshirts,yellow,printed,graphic
40975,Women Tshirts,yellow,printed,graphic
34202,Women Tshirts,default,printed,funky print
34216,Women Tshirts,default,printed,funky print
33776,Women Tshirts,default,printed,funky print
33977,Women Tshirts,default,printed,funky print
33827,Women Tshirts,default,printed,funky print
33802,Women Tshirts,default,printed,funky print
42480,Women Tshirts,black,printed,quirky
40729,Women Tshirts,black,printed,quirky
43452,Women Tshirts,black,printed,quirky
42642,Women Tshirts,black,printed,quirky
40232,Women Tshirts,black,printed,quirky
38131,Women Tshirts,black,printed,quirky
34198,Women Tshirts,black,printed,funky print
33001,Women Tshirts,black,printed,funky print
33534,Women Tshirts,black,printed,funky print
33449,Women Tshirts,black,printed,funky print
34486,Women Tshirts,black,printed,funky print
34182,Women Tshirts,black,printed,funky print
33399,Women Tshirts,white,printed,graphic
34578,Women Tshirts,white,printed,graphic
34566,Women Tshirts,white,printed,graphic
33086,Women Tshirts,white,printed,graphic
33111,Women Tshirts,white,printed,graphic
34384,Women Tshirts,white,printed,graphic
44409,Women Tshirts,white,printed,typography
45924,Women Tshirts,white,printed,typography
46310,Women Tshirts,white,printed,typography
48448,Women Tshirts,white,printed,typography
43532,Women Tshirts,white,printed,typography
48161,Women Tshirts,white,printed,typography
41388,Women Tshirts,default,printed,typography
40761,Women Tshirts,default,printed,typography
42437,Women Tshirts,default,printed,typography
40052,Women Tshirts,default,printed,typography
40185,Women Tshirts,default,printed,typography
40560,Women Tshirts,default,printed,typography
38673,Women Tshirts,black,printed,graphic
38408,Women Tshirts,black,printed,graphic
39927,Women Tshirts,black,printed,graphic
38245,Women Tshirts,black,printed,graphic
38889,Women Tshirts,black,printed,graphic
36180,Women Tshirts,white,printed,graphic
36881,Women Tshirts,white,printed,graphic
34991,Women Tshirts,white,printed,graphic
37084,Women Tshirts,white,printed,graphic
35200,Women Tshirts,white,printed,graphic
39526,Women Tshirts,pink,printed,default
39525,Women Tshirts,pink,printed,default
42091,Women Tshirts,pink,printed,default
40952,Women Tshirts,pink,printed,default
39311,Women Tshirts,pink,printed,default
37160,Women Tshirts,multicolor,printed,default
36335,Women Tshirts,multicolor,printed,default
36296,Women Tshirts,multicolor,printed,default
37149,Women Tshirts,multicolor,printed,default
35999,Women Tshirts,multicolor,printed,default
35345,Women Tshirts,black,default,default
35208,Women Tshirts,black,default,default
37185,Women Tshirts,black,default,default
37356,Women Tshirts,black,default,default
37498,Women Tshirts,black,default,default
39747,Women Tshirts,yellow,printed,graphic
41374,Women Tshirts,yellow,printed,graphic
39811,Women Tshirts,yellow,printed,graphic
41024,Women Tshirts,yellow,printed,graphic
43336,Women Tshirts,yellow,printed,graphic
47935,Women Tshirts,multicolor,printed,typography
44997,Women Tshirts,multicolor,printed,typography
47895,Women Tshirts,multicolor,printed,typography
48393,Women Tshirts,multicolor,printed,typography
46289,Women Tshirts,multicolor,printed,typography
33208,Women Tshirts,multicolor,default,default
34196,Women Tshirts,multicolor,default,default
33569,Women Tshirts,multicolor,default,default
34153,Women Tshirts,multicolor,default,default
33275,Women Tshirts,multicolor,default,default
33068,Women Tshirts,black,printed,funky print
33842,Women Tshirts,black,printed,funky print
34034,Women Tshirts,black,printed,funky print
33996,Women Tshirts,black,printed,funky print
34512,Women Tshirts,black,printed,funky print
40523,Women Tshirts,multicolor,printed,quirky
41597,Women Tshirts,multicolor,printed,quirky
38398,Women Tshirts,multicolor,printed,quirky
38462,Women Tshirts,multicolor,printed,quirky
40521,Women Tshirts,multicolor,printed,quirky
44227,Women Tshirts,multicolor,printed,typography
47372,Women Tshirts,multicolor,printed,typography
44077,Women Tshirts,multicolor,printed,typography
44372,Women Tshirts,multicolor,printed,typography
47855,Women Tshirts,multicolor,printed,typography
37261,Women Tshirts,black,printed,quirky
37322,Women Tshirts,black,printed,quirky
37337,Women Tshirts,black,printed,quirky
37560,Women Tshirts,black,printed,quirky
35022,Women Tshirts,black,solid,solid
36412,Women Tshirts,black,solid,solid
36138,Women Tshirts,black,solid,solid
36314,Women Tshirts,black,solid,solid
42123,Women Tshirts,white,printed,funky print
37960,Women Tshirts,white,printed,funky print
40123,Women Tshirts,white,printed,funky print
38874,Women Tshirts,white,printed,funky print
37196,Women Tshirts,default,printed,typography
34734,Women Tshirts,default,printed,typography
34702,Women Tshirts,default,printed,typography
37443,Women Tshirts,default,printed,typography
39570,Women Tshirts,pink,printed,quirky
41988,Women Tshirts,pink,printed,quirky
41931,Women Tshirts,pink,printed,quirky
40537,Women Tshirts,pink,printed,quirky
43356,Women Tshirts,maroon,printed,funky print
39823,Women Tshirts,maroon,printed,funky print
42268,Women Tshirts,maroon,printed,funky print
40236,Women Tshirts,maroon,printed,funky print
37462,Women Tshirts,default,printed,funky print
37175,Women Tshirts,default,printed,funky print
35814,Women Tshirts,default,printed,funky print
35308,Women Tshirts,default,printed,funky print
37621,Women Tshirts,yellow,printed,typography
35494,Women Tshirts,yellow,printed,typography
37491,Women Tshirts,yellow,printed,typography
34926,Women Tshirts,yellow,printed,typography
37014,Women Tshirts,black,printed,default
37066,Women Tshirts,black,printed,default
37065,Women Tshirts,black,printed,default
37079,Women Tshirts,black,printed,default
40393,Women Tshirts,black,printed,typography
41633,Women Tshirts,black,printed,typography
38579,Women Tshirts,black,printed,typography
37811,Women Tshirts,black,printed,typography
36533,Women Tshirts,multicolor,printed,default
36535,Women Tshirts,multicolor,printed,default
35489,Women Tshirts,multicolor,printed,default
36546,Women Tshirts,multicolor,printed,default
37580,Women Tshirts,default,printed,quirky
37578,Women Tshirts,default,printed,quirky
36163,Women Tshirts,default,printed,quirky
34287,Women Tshirts,yellow,printed,funky print
33998,Women Tshirts,yellow,printed,funky print
33606,Women Tshirts,yellow,printed,funky print
37925,Women Tshirts,yellow,printed,typography
43251,Women Tshirts,yellow,printed,typography
42017,Women Tshirts,yellow,printed,typography
40050,Women Tshirts,multicolor,printed,typography
40069,Women Tshirts,multicolor,printed,typography
40042,Women Tshirts,multicolor,printed,typography
38718,Women Tshirts,yellow,printed,default
38161,Women Tshirts,yellow,printed,default
38342,Women Tshirts,yellow,printed,default
39290,Women Tshirts,white,solid,solid
39415,Women Tshirts,white,solid,solid
41772,Women Tshirts,white,solid,solid
37161,Women Tshirts,white,printed,funky print
36247,Women Tshirts,white,printed,funky print
36607,Women Tshirts,white,printed,funky print
40578,Women Tshirts,pink,printed,graphic
41545,Women Tshirts,pink,printed,graphic
40781,Women Tshirts,pink,printed,graphic
34801,Women Tshirts,black,printed,funky print
34936,Women Tshirts,black,printed,funky print
36808,Women Tshirts,black,printed,funky print
35441,Women Tshirts,white,printed,default
35993,Women Tshirts,white,printed,default
35259,Women Tshirts,white,printed,default
36106,Women Tshirts,default,printed,funky print
36574,Women Tshirts,default,printed,funky print
36108,Women Tshirts,default,printed,funky print
36553,Women Tshirts,maroon,solid,solid
36274,Women Tshirts,maroon,solid,solid
37306,Women Tshirts,maroon,solid,solid
34024,Women Tshirts,default,printed,funky print
33151,Women Tshirts,default,printed,funky print
33898,Women Tshirts,default,printed,funky print
32839,Women Tshirts,black,printed,graphic
32840,Women Tshirts,black,printed,graphic
32890,Women Tshirts,black,printed,graphic
35673,Women Tshirts,white,printed,funky print
36131,Women Tshirts,white,printed,funky print
35661,Women Tshirts,white,printed,funky print
33280,Women Tshirts,black,printed,funky print
33213,Women Tshirts,black,printed,funky print
34006,Women Tshirts,black,printed,funky print
41871,Women Tshirts,white,printed,default
40773,Women Tshirts,white,printed,default
40775,Women Tshirts,white,printed,default
34520,Women Tshirts,default,printed,quirky
33567,Women Tshirts,default,printed,quirky
34575,Women Tshirts,default,printed,quirky
33410,Women Tshirts,default,printed,funky print
33813,Women Tshirts,default,printed,funky print
33694,Women Tshirts,default,printed,funky print
35401,Women Tshirts,yellow,solid,solid
36229,Women Tshirts,yellow,solid,solid
36582,Women Tshirts,yellow,solid,solid
37085,Women Tshirts,black,printed,typography
34763,Women Tshirts,black,printed,typography
36824,Women Tshirts,black,printed,typography
34427,Women Tshirts,black,printed,quirky
34292,Women Tshirts,black,printed,quirky
33291,Women Tshirts,black,printed,quirky
34697,Women Tshirts,default,printed,quirky
36668,Women Tshirts,default,printed,quirky
35693,Women Tshirts,default,printed,quirky
35100,Women Tshirts,black,solid,solid
36113,Women Tshirts,black,solid,solid
35101,Women Tshirts,black,solid,solid
35304,Women Tshirts,black,printed,typography
35151,Women Tshirts,black,printed,typography
37107,Women Tshirts,black,printed,typography
38604,Women Tshirts,default,printed,default
40919,Women Tshirts,default,printed,default
42176,Women Tshirts,default,printed,default
39781,Women Tshirts,pink,printed,graphic
41999,Women Tshirts,pink,printed,graphic
42227,Women Tshirts,pink,printed,graphic
37849,Women Tshirts,pink,printed,typography
41242,Women Tshirts,pink,printed,typography
36850,Women Tshirts,pink,printed,typography
35829,Women Tshirts,pink,printed,typography
36885,Women Tshirts,black,printed,graphic
36643,Women Tshirts,black,printed,graphic
40890,Women Tshirts,white,printed,default
40835,Women Tshirts,white,printed,default
35747,Women Tshirts,multicolor,printed,funky print
36954,Women Tshirts,multicolor,printed,funky print
34794,Women Tshirts,default,solid,solid
36525,Women Tshirts,default,solid,solid
37091,Women Tshirts,white,printed,funky print
36345,Women Tshirts,white,printed,funky print
36795,Women Tshirts,default,printed,quirky
37403,Women Tshirts,default,printed,quirky
37825,Women Tshirts,white,printed,quirky
37856,Women Tshirts,white,printed,quirky
40648,Women Tshirts,white,printed,funky print
37844,Women Tshirts,white,printed,funky print
42335,Women Tshirts,white,solid,solid
38434,Women Tshirts,white,solid,solid
33616,Women Tshirts,default,default,default
33207,Women Tshirts,default,default,default
33425,Women Tshirts,black,printed,quirky
33411,Women Tshirts,black,printed,quirky
34102,Women Tshirts,pink,printed,funky print
33418,Women Tshirts,pink,printed,funky print
37590,Women Tshirts,default,printed,graphic
35839,Women Tshirts,default,printed,graphic
38057,Women Tshirts,maroon,printed,quirky
41449,Women Tshirts,maroon,printed,quirky
39623,Women Tshirts,white,printed,quirky
42767,Women Tshirts,white,printed,quirky
36828,Women Tshirts,yellow,printed,funky print
37205,Women Tshirts,yellow,printed,funky print
36888,Women Tshirts,pink,printed,funky print
34986,Women Tshirts,pink,printed,funky print
35459,Women Tshirts,black,printed,quirky
35654,Women Tshirts,black,printed,quirky
34862,Women Tshirts,maroon,default,default
34850,Women Tshirts,maroon,default,default
36322,Women Tshirts,default,printed,default
36273,Women Tshirts,default,printed,default
39960,Women Tshirts,white,printed,graphic
43181,Women Tshirts,white,printed,graphic
41900,Women Tshirts,maroon,printed,graphic
38903,Women Tshirts,maroon,printed,graphic
41444,Women Tshirts,multicolor,printed,funky print
38481,Women Tshirts,multicolor,printed,funky print
44673,Women Tshirts,white,printed,typography
48620,Women Tshirts,white,printed,typography
35369,Women Tshirts,default,printed,default
35272,Women Tshirts,default,printed,default
40391,Women Tshirts,default,printed,typography
38425,Women Tshirts,default,printed,typography
36547,Women Tshirts,white,printed,quirky
35593,Women Tshirts,white,printed,quirky
38638,Women Tshirts,black,printed,default
43407,Women Tshirts,black,printed,default
33696,Women Tshirts,yellow,printed,funky print
33031,Women Tshirts,yellow,printed,funky print
37359,Women Tshirts,yellow,printed,typography
35990,Women Tshirts,yellow,printed,typography
38966,Women Tshirts,white,printed,funky print
40764,Women Tshirts,white,printed,funky print
35174,Women Tshirts,default,printed,typography
37143,Women Tshirts,default,printed,typography
36175,Women Tshirts,black,printed,funky print
36514,Women Tshirts,black,printed,funky print
38735,Women Tshirts,yellow,printed,typography
42725,Women Tshirts,yellow,printed,typography
32958,Women Tshirts,multicolor,default,default
32744,Women Tshirts,multicolor,default,default
34594,Women Tshirts,maroon,printed,funky print
33085,Women Tshirts,maroon,printed,funky print
36995,Women Tshirts,pink,printed,quirky
35237,Women Tshirts,pink,printed,quirky
35953,Women Tshirts,yellow,printed,funky print
36291,Women Tshirts,yellow,printed,funky print
34241,Women Tshirts,black,printed,default
34593,Women Tshirts,black,printed,default
37482,Women Tshirts,pink,printed,typography
34675,Women Tshirts,pink,printed,typography
40654,Women Tshirts,yellow,printed,default
42731,Women Tshirts,yellow,printed,default
34656,Women Tshirts,yellow,printed,quirky
35957,Women Tshirts,yellow,printed,quirky
38495,Women Tshirts,maroon,printed,quirky
37435,Women Tshirts,black,printed,funky print
34784,Women Tshirts,default,printed,typography
35194,Women Tshirts,yellow,printed,funky print
35153,Women Tshirts,white,printed,graphic
34829,Women Tshirts,pink,printed,funky print
37719,Women Tshirts,white,printed,typography
33590,Women Tshirts,maroon,printed,funky print
37293,Women Tshirts,black,printed,graphic
34229,Women Tshirts,default,printed,quirky
42292,Women Tshirts,default,printed,typography
35834,Women Tshirts,yellow,solid,solid
36368,Women Tshirts,pink,solid,solid
37728,Women Tshirts,multicolor,default,default
37614,Women Tshirts,pink,printed,funky print
39713,Women Tshirts,white,printed,quirky
42739,Women Tshirts,white,printed,default
42254,Women Tshirts,black,printed,typography
33226,Women Tshirts,yellow,printed,quirky
34375,Women Tshirts,multicolor,printed,default
36461,Women Tshirts,white,printed,quirky
40489,Women Tshirts,multicolor,printed,quirky
36479,Women Tshirts,white,default,default
40971,Women Tshirts,pink,printed,default
33546,Women Tshirts,default,printed,graphic
34232,Women Tshirts,pink,printed,funky print
40760,Women Tshirts,white,printed,funky print
37283,Women Tshirts,default,printed,funky print
42015,Women Tshirts,black,printed,typography
37264,Women Tshirts,maroon,printed,typography
33850,Women Tshirts,pink,printed,quirky
37118,Women Tshirts,black,printed,quirky
33944,Women Tshirts,black,default,default
32951,Women Tshirts,default,solid,solid
34035,Women Tshirts,default,default,default
33489,Women Tshirts,black,printed,graphic
33066,Women Tshirts,default,solid,solid
32691,Women Tshirts,multicolor,default,default
32913,Women Tshirts,yellow,default,default
41358,Women Tshirts,default,printed,typography
35303,Women Tshirts,yellow,printed,funky print
37486,Women Tshirts,default,printed,funky print
32757,Women Tshirts,default,printed,funky print
33043,Women Tshirts,multicolor,default,default
33543,Women Tshirts,black,solid,solid
33976,Women Tshirts,yellow,printed,quirky
32795,Women Tshirts,multicolor,default,default
34235,Women Tshirts,default,printed,funky print
36199,Women Tshirts,black,printed,funky print
40790,Women Tshirts,pink,printed,typography
40964,Women Tshirts,multicolor,printed,graphic
39224,Women Tshirts,white,printed,default
34880,Women Tshirts,pink,printed,funky print
34066,Women Tshirts,yellow,default,default
42553,Women Tshirts,maroon,printed,graphic
42800,Women Tshirts,black,printed,solid
33274,Women Tshirts,white,printed,funky print
41334,Women Tshirts,white,printed,graphic
32962,Women Tshirts,default,default,default
36162,Women Tshirts,pink,default,default
35720,Women Tshirts,maroon,solid,solid
35351,Women Tshirts,pink,printed,graphic
34650,Women Tshirts,white,printed,graphic
32690,Women Tshirts,default,solid,solid
42245,Women Tshirts,black,printed,typography
34323,Women Tshirts,default,printed,default
32833,Women Tshirts,black,solid,solid
37903,Women Tshirts,multicolor,printed,solid
33429,Women Tshirts,default,printed,typography
36617,Women Tshirts,default,printed,graphic
38218,Women Tshirts,pink,printed,typography
34581,Women Tshirts,multicolor,default,default
35940,Women Tshirts,default,printed,graphic
35428,Women Tshirts,yellow,printed,graphic
40363,Women Tshirts,multicolor,printed,default
34547,Women Tshirts,pink,default,default
33997,Women Tshirts,black,printed,graphic
37717,Women Tshirts,maroon,printed,typography
37172,Women Tshirts,maroon,printed,graphic
37544,Women Tshirts,default,printed,graphic
37688,Women Tshirts,multicolor,printed,typography
42064,Women Tshirts,multicolor,printed,graphic
41893,Women Tshirts,yellow,printed,typography
34032,Women Tshirts,black,printed,graphic
37308,Women Tshirts,maroon,printed,funky print
43450,Women Tshirts,white,printed,graphic
33955,Women Tshirts,pink,printed,funky print
35810,Women Tshirts,default,printed,quirky
33186,Women Tshirts,yellow,printed,graphic
33838,Women Tshirts,black,solid,solid
40792,Women Tshirts,yellow,printed,typography
33524,Women Tshirts,yellow,printed,funky print
33349,Women Tshirts,maroon,printed,graphic
34894,Women Tshirts,pink,printed,default
34185,Women Tshirts,yellow,printed,graphic
34008,Women Tshirts,white,printed,quirky
34110,Women Tshirts,black,printed,funky print
36429,Women Tshirts,multicolor,printed,quirky
32643,Women Tshirts,yellow,printed,funky print
35786,Women Tshirts,white,printed,typography
34210,Women Tshirts,pink,printed,graphic
37164,Women Tshirts,pink,solid,solid
37612,Women Tshirts,black,printed,graphic
36456,Women Tshirts,maroon,printed,funky print
33436,Women Tshirts,maroon,printed,quirky
34380,Women Tshirts,pink,printed,typography
32876,Women Tshirts,yellow,solid,solid
33634,Women Tshirts,default,printed,graphic
38943,Women Tshirts,maroon,printed,typography
34686,Women Tshirts,yellow,printed,graphic
34162,Women Tshirts,default,solid,solid
32797,Women Tshirts,black,solid,solid
40067,Women Tshirts,maroon,printed,typography
34395,Women Tshirts,black,solid,solid
35188,Women Tshirts,pink,printed,funky print
34030,Women Tshirts,default,printed,typography
43436,Women Tshirts,white,printed,typography
34528,Women Tshirts,pink,printed,graphic
34205,Women Tshirts,multicolor,printed,funky print
38172,Women Tshirts,white,printed,graphic
36581,Women Tshirts,black,printed,default
35033,Women Tshirts,yellow,printed,typography
37699,Women Tshirts,black,printed,quirky
35070,Women Tshirts,default,printed,typography
36798,Women Tshirts,black,printed,graphic
36694,Women Tshirts,default,printed,funky print
35481,Women Tshirts,yellow,printed,typography
32601,Women Tshirts,multicolor,default,default
32602,Women Tshirts,yellow,default,default
32604,Women Tshirts,multicolor,default,default
32613,Women Tshirts,default,default,graphic
32615,Women Tshirts,yellow,printed,funky print
32616,Women Tshirts,default,printed,funky print
32618,Women Tshirts,black,printed,default
32619,Women Tshirts,maroon,printed,funky print
32621,Women Tshirts,default,solid,solid
32624,Women Tshirts,pink,solid,solid
32625,Women Tshirts,multicolor,default,default
32626,Women Tshirts,pink,default,default
32628,Women Tshirts,yellow,default,default
32630,Women Tshirts,pink,solid,solid
32632,Women Tshirts,multicolor,solid,default
32639,Women Tshirts,pink,printed,funky print
32642,Women Tshirts,yellow,printed,graphic
32644,Women Tshirts,maroon,solid,solid
32645,Women Tshirts,black,solid,solid
32646,Women Tshirts,pink,printed,graphic
32647,Women Tshirts,black,printed,graphic
32649,Women Tshirts,default,default,default
32655,Women Tshirts,default,default,default
32659,Women Tshirts,yellow,solid,solid
32664,Women Tshirts,yellow,solid,solid
32667,Women Tshirts,default,printed,graphic
32676,Women Tshirts,maroon,default,default
32677,Women Tshirts,black,default,default
32679,Women Tshirts,pink,solid,solid
32681,Women Tshirts,black,default,default
32686,Women Tshirts,yellow,solid,solid
32688,Women Tshirts,yellow,printed,funky print
32689,Women Tshirts,maroon,printed,quirky
32690,Women Tshirts,default,solid,solid
32694,Women Tshirts,black,printed,quirky
32697,Women Tshirts,multicolor,default,default
32709,Women Tshirts,multicolor,solid,solid
32710,Women Tshirts,black,default,default
32712,Women Tshirts,default,printed,graphic
32714,Women Tshirts,black,solid,solid
32715,Women Tshirts,default,printed,quirky
32718,Women Tshirts,yellow,default,default
32725,Women Tshirts,yellow,printed,quirky
32729,Women Tshirts,black,printed,graphic
32745,Women Tshirts,default,printed,funky print
32751,Women Tshirts,maroon,solid,solid
32760,Women Tshirts,maroon,solid,solid
32786,Women Tshirts,pink,printed,quirky
32788,Women Tshirts,maroon,printed,graphic
32791,Women Tshirts,maroon,printed,funky print
32792,Women Tshirts,pink,printed,funky print
32793,Women Tshirts,black,solid,quirky
32795,Women Tshirts,multicolor,default,default
32798,Women Tshirts,black,solid,solid
32813,Women Tshirts,yellow,printed,graphic
32826,Women Tshirts,multicolor,default,default
32843,Women Tshirts,default,printed,quirky
32886,Women Tshirts,black,printed,funky print
32887,Women Tshirts,maroon,solid,funky print
32894,Women Tshirts,multicolor,solid,solid
32899,Women Tshirts,black,printed,quirky
32900,Women Tshirts,black,default,default
32901,Women Tshirts,multicolor,default,default
32904,Women Tshirts,default,default,default
32930,Women Tshirts,default,solid,solid
32932,Women Tshirts,black,solid,solid
32948,Women Tshirts,black,printed,funky print
32949,Women Tshirts,black,printed,graphic
32966,Women Tshirts,maroon,printed,graphic
32974,Women Tshirts,maroon,printed,default
32983,Women Tshirts,multicolor,printed,default
32984,Women Tshirts,black,printed,funky print
32987,Women Tshirts,pink,printed,quirky
32991,Women Tshirts,default,printed,funky print
32999,Women Tshirts,pink,default,quirky
33000,Women Tshirts,black,printed,graphic
33001,Women Tshirts,black,printed,funky print
33002,Women Tshirts,maroon,printed,funky print
33004,Women Tshirts,pink,printed,funky print
33005,Women Tshirts,default,printed,quirky
33008,Women Tshirts,black,solid,solid
33009,Women Tshirts,multicolor,default,default
33016,Women Tshirts,default,printed,funky print
33017,Women Tshirts,multicolor,default,default
33018,Women Tshirts,white,printed,quirky
33020,Women Tshirts,multicolor,printed,default
33021,Women Tshirts,black,printed,quirky
33023,Women Tshirts,black,printed,graphic
33024,Women Tshirts,yellow,printed,funky print
33025,Women Tshirts,black,printed,funky print
33028,Women Tshirts,yellow,printed,graphic
33031,Women Tshirts,yellow,printed,funky print
33035,Women Tshirts,maroon,printed,quirky
33038,Women Tshirts,black,default,default
33043,Women Tshirts,multicolor,default,default
33046,Women Tshirts,black,default,default
33047,Women Tshirts,black,printed,quirky
33048,Women Tshirts,maroon,printed,quirky
33062,Women Tshirts,white,printed,funky print
33063,Women Tshirts,black,printed,typography
33064,Women Tshirts,maroon,printed,graphic
33066,Women Tshirts,default,solid,solid
33072,Women Tshirts,white,printed,graphic
33077,Women Tshirts,default,solid,solid
33080,Women Tshirts,black,solid,solid
33081,Women Tshirts,black,printed,solid
33085,Women Tshirts,maroon,printed,funky print
33087,Women Tshirts,yellow,printed,quirky
33089,Women Tshirts,maroon,printed,funky print
33092,Women Tshirts,pink,printed,quirky
33094,Women Tshirts,multicolor,solid,solid
33095,Women Tshirts,default,printed,quirky
33097,Women Tshirts,yellow,printed,default
33099,Women Tshirts,default,printed,default
33100,Women Tshirts,black,printed,quirky
33101,Women Tshirts,default,printed,solid
33103,Women Tshirts,black,printed,graphic
33104,Women Tshirts,black,default,default
33105,Women Tshirts,black,printed,funky print
33107,Women Tshirts,default,printed,funky print
33109,Women Tshirts,maroon,printed,graphic
33112,Women Tshirts,black,printed,quirky
33116,Women Tshirts,default,default,default
33118,Women Tshirts,yellow,printed,quirky
33121,Women Tshirts,maroon,printed,graphic
33123,Women Tshirts,default,default,default
33127,Women Tshirts,default,printed,funky print
33130,Women Tshirts,yellow,printed,typography
33131,Women Tshirts,default,printed,typography
33134,Women Tshirts,default,printed,funky print
33146,Women Tshirts,black,printed,quirky
33147,Women Tshirts,default,solid,solid
33148,Women Tshirts,default,printed,funky print
33153,Women Tshirts,pink,printed,quirky
33155,Women Tshirts,yellow,printed,default
33161,Women Tshirts,black,solid,solid
33165,Women Tshirts,yellow,solid,solid
33171,Women Tshirts,black,printed,graphic
33174,Women Tshirts,maroon,default,default
33175,Women Tshirts,black,printed,solid
33176,Women Tshirts,maroon,printed,graphic
33177,Women Tshirts,multicolor,printed,solid
33199,Women Tshirts,multicolor,printed,funky print
33200,Women Tshirts,pink,printed,graphic
33201,Women Tshirts,default,printed,graphic
33226,Women Tshirts,yellow,printed,quirky
33228,Women Tshirts,black,solid,solid
33231,Women Tshirts,pink,printed,funky print
33234,Women Tshirts,black,printed,funky print
33260,Women Tshirts,yellow,printed,solid
33261,Women Tshirts,default,printed,typography
33262,Women Tshirts,pink,printed,graphic
33271,Women Tshirts,default,printed,graphic
33274,Women Tshirts,white,printed,funky print
33281,Women Tshirts,black,printed,typography
33286,Women Tshirts,default,solid,solid
33293,Women Tshirts,yellow,solid,solid
33295,Women Tshirts,pink,solid,solid
33296,Women Tshirts,default,printed,graphic
33330,Women Tshirts,yellow,printed,default
33350,Women Tshirts,maroon,printed,default
33361,Women Tshirts,pink,printed,funky print
33365,Women Tshirts,multicolor,printed,funky print
33367,Women Tshirts,white,default,default
33373,Women Tshirts,default,default,default
33379,Women Tshirts,yellow,printed,typography
33382,Women Tshirts,pink,printed,typography
33393,Women Tshirts,black,printed,typography
33400,Women Tshirts,multicolor,default,default
33402,Women Tshirts,white,printed,quirky
33407,Women Tshirts,default,printed,graphic
33414,Women Tshirts,default,printed,quirky
33420,Women Tshirts,yellow,default,default
33421,Women Tshirts,pink,printed,default
33422,Women Tshirts,maroon,printed,default
33426,Women Tshirts,pink,solid,solid
33460,Women Tshirts,default,solid,funky print
33461,Women Tshirts,yellow,printed,funky print
33471,Women Tshirts,yellow,printed,graphic
33475,Women Tshirts,multicolor,printed,default
33481,Women Tshirts,yellow,solid,solid
33490,Women Tshirts,default,solid,solid
33497,Women Tshirts,default,printed,graphic
